date,I-CIP,price_standardized,price_normalized,price_diff,I-CIP_Standardised
2023-12-18,178.13,-0.30520013918530536,0.25365006708231386,0.4900000000000091,0.25365006708231386
2023-12-19,186.04,-0.055507266578950644,0.31607607923605074,7.909999999999997,0.31607607923605086
2023-12-20,179.29,-0.2685827267676858,0.262804829926604,-6.75,0.2628048299266039
2023-12-21,182.08,-0.1805115365563413,0.2848236129745088,2.7900000000000205,0.28482361297450876
2023-12-22,179.35,-0.2666887226771192,0.26327835214268797,-2.730000000000018,0.263278352142688
2023-12-25,180.64333333333332,-0.22586241228046314,0.2734853865782757,1.2933333333333223,0.2734853865782758
2023-12-26,181.93666666666667,-0.18503610188380618,0.28369242101386366,1.2933333333333508,0.2836924210138636
2023-12-27,183.23,-0.1442097914871501,0.2938994554494514,1.2933333333333223,0.2938994554494514
2023-12-28,184.85,-0.09307168104185351,0.3066845552837187,1.6200000000000045,0.30668455528371874
2023-12-29,176.93,-0.3430802209966357,0.24417962276063454,-7.9199999999999875,0.24417962276063454
2024-01-01,175.44,-0.3901146559123716,0.2324204877278825,-1.490000000000009,0.2324204877278826
2024-01-02,173.95,-0.43714909082810754,0.22066135269513049,-1.490000000000009,0.22066135269513043
2024-01-03,171.08,-0.5277456198268727,0.19801120669244737,-2.869999999999976,0.19801120669244732
2024-01-04,171.33,-0.5198539361161788,0.19998421592613058,0.25,0.1999842159261307
2024-01-05,173.51,-0.4510384541589287,0.21718885644384806,2.1799999999999784,0.217188856443848
2024-01-08,173.84,-0.44062143166081236,0.21979322863231,0.3300000000000125,0.2197932286323101
2024-01-09,174.82,-0.40968603151489263,0.22752742482834812,0.9799999999999898,0.2275274248283481
2024-01-10,173.12,-0.46334948074761073,0.21411096203930235,-1.6999999999999886,0.21411096203930247
2024-01-11,173.57,-0.4491444500683621,0.21766237865993204,0.44999999999998863,0.2176623786599321
2024-01-12,171.94,-0.5005982278620862,0.20479835845631753,-1.6299999999999955,0.20479835845631755
2024-01-15,171.54,-0.5132249217991965,0.20164154368242432,-0.4000000000000057,0.20164154368242437
2024-01-16,173.83,-0.44093709900923983,0.21971430826296273,2.2900000000000205,0.21971430826296268
2024-01-17,173.16,-0.46208681135389995,0.2144266435166916,-0.6700000000000159,0.21442664351669172
2024-01-18,172.37,-0.4870245318796924,0.2081919343382527,-0.789999999999992,0.20819193433825278
2024-01-19,176.29,-0.3632829312960126,0.2391287191224054,3.9199999999999875,0.2391287191224054
2024-01-22,179.2,-0.2714237329035357,0.262094546602478,2.9099999999999966,0.262094546602478
2024-01-23,180.39,-0.23385931844063285,0.27148607055481006,1.1899999999999977,0.2714860705548101
2024-01-24,180.51,-0.23007131025949965,0.27243311498697803,0.12000000000000455,0.2724331149869781
2024-01-25,181.17,-0.20923726526326786,0.2776418593639017,0.6599999999999966,0.2776418593639016
2024-01-26,183.39,-0.13915911391230612,0.2951621813590086,2.219999999999999,0.2951621813590086
2024-01-29,181.43,-0.2010299142041456,0.27969378896693237,-1.9599999999999795,0.2796937889669324
2024-01-30,184.94,-0.0902306749060036,0.30739483860784467,3.509999999999991,0.30739483860784467
2024-01-31,185.54,-0.07129063400033843,0.3121300607686843,0.5999999999999943,0.3121300607686843
2024-02-01,185.24,-0.08076065445317057,0.3097624496882646,-0.29999999999998295,0.3097624496882645
2024-02-02,183.69,-0.12968909345947308,0.29752979243942856,-1.5500000000000114,0.2975297924394287
2024-02-05,180.93,-0.2168132816255334,0.27574777049956595,-2.759999999999991,0.2757477704995659
2024-02-06,180.65,-0.22565196738151058,0.27353800015784074,-0.28000000000000114,0.2735380001578407
2024-02-07,182.67,-0.1618871629991045,0.289479914766001,2.019999999999982,0.289479914766001
2024-02-08,181.62,-0.1950322345840183,0.28119327598453164,-1.049999999999983,0.2811932759845317
2024-02-09,187.07,-0.022993529690891763,0.3242048772788256,5.449999999999989,0.3242048772788255
2024-02-12,186.76,-0.03277921749215226,0.3217583458290584,-0.3100000000000023,0.3217583458290585
2024-02-13,184.47,-0.10506704028210809,0.3036855812485202,-2.289999999999992,0.3036855812485202
2024-02-14,179.87,-0.2502740205588756,0.2673822113487491,-4.599999999999994,0.2673822113487492
2024-02-15,181.84,-0.18808755291860774,0.28292952411017286,1.9699999999999989,0.2829295241101728
2024-02-16,183.01,-0.1511544731525607,0.2921632073238102,1.1699999999999875,0.2921632073238103
2024-02-19,183.39,-0.13915911391230612,0.2951621813590086,0.37999999999999545,0.2951621813590086
2024-02-20,182.73,-0.15999315890853788,0.289953436982085,-0.6599999999999966,0.2899534369820851
2024-02-21,184.1,-0.1167467321739352,0.300765527582669,1.3700000000000045,0.30076552758266906
2024-02-22,180.02,-0.24553901033245906,0.2685660168889591,-4.079999999999984,0.2685660168889592
2024-02-23,177.8,-0.3156171616834208,0.25104569489385214,-2.219999999999999,0.2510456948938522
2024-02-26,177.48,-0.3257185168331097,0.24852024307473747,-0.3200000000000216,0.24852024307473752
2024-02-27,180.23,-0.23890999601547683,0.2702233446452528,2.75,0.2702233446452529
2024-02-28,179.12,-0.2739490716909573,0.2614631836476995,-1.1099999999999852,0.2614631836476995
2024-02-29,180.11,-0.24269800419660917,0.2692763002130851,0.9900000000000091,0.26927630021308513
2024-03-01,181.39,-0.20229258359785726,0.2793781074895429,1.2799999999999727,0.27937810748954295
2024-03-04,183.1,-0.14831346701671078,0.29287349064793616,1.710000000000008,0.2928734906479362
2024-03-05,181.97,-0.18398387738904703,0.2839554889116881,-1.1299999999999955,0.283955488911688
2024-03-06,185.77,-0.06403028498649947,0.313945229263673,3.8000000000000114,0.3139452292636731
2024-03-07,190.75,0.09317205453052259,0.35324757319864253,4.97999999999999,0.35324757319864264
2024-03-08,185.64,-0.06813396051606106,0.31291926446215756,-5.110000000000014,0.31291926446215745
2024-03-11,185.15,-0.08360166058902048,0.3090521663641386,-0.4899999999999807,0.30905216636413857
